ticker,date,image_path,window_start,window_end
META,2024-08-23,D:\full-stack2\data\charts\META\2024-08-23.png,2024-07-29,2024-08-23
META,2024-08-26,D:\full-stack2\data\charts\META\2024-08-26.png,2024-07-30,2024-08-26
META,2024-08-27,D:\full-stack2\data\charts\META\2024-08-27.png,2024-07-31,2024-08-27
META,2024-08-28,D:\full-stack2\data\charts\META\2024-08-28.png,2024-08-01,2024-08-28
META,2024-08-29,D:\full-stack2\data\charts\META\2024-08-29.png,2024-08-02,2024-08-29
META,2024-08-30,D:\full-stack2\data\charts\META\2024-08-30.png,2024-08-05,2024-08-30
META,2024-09-03,D:\full-stack2\data\charts\META\2024-09-03.png,2024-08-06,2024-09-03
META,2024-09-04,D:\full-stack2\data\charts\META\2024-09-04.png,2024-08-07,2024-09-04
META,2024-09-05,D:\full-stack2\data\charts\META\2024-09-05.png,2024-08-08,2024-09-05
META,2024-09-06,D:\full-stack2\data\charts\META\2024-09-06.png,2024-08-09,2024-09-06
META,2024-09-09,D:\full-stack2\data\charts\META\2024-09-09.png,2024-08-12,2024-09-09
META,2024-09-10,D:\full-stack2\data\charts\META\2024-09-10.png,2024-08-13,2024-09-10
META,2024-09-11,D:\full-stack2\data\charts\META\2024-09-11.png,2024-08-14,2024-09-11
META,2024-09-12,D:\full-stack2\data\charts\META\2024-09-12.png,2024-08-15,2024-09-12
META,2024-09-13,D:\full-stack2\data\charts\META\2024-09-13.png,2024-08-16,2024-09-13
META,2024-09-16,D:\full-stack2\data\charts\META\2024-09-16.png,2024-08-19,2024-09-16
META,2024-09-17,D:\full-stack2\data\charts\META\2024-09-17.png,2024-08-20,2024-09-17
META,2024-09-18,D:\full-stack2\data\charts\META\2024-09-18.png,2024-08-21,2024-09-18
META,2024-09-19,D:\full-stack2\data\charts\META\2024-09-19.png,2024-08-22,2024-09-19
META,2024-09-20,D:\full-stack2\data\charts\META\2024-09-20.png,2024-08-23,2024-09-20
META,2024-09-23,D:\full-stack2\data\charts\META\2024-09-23.png,2024-08-26,2024-09-23
META,2024-09-24,D:\full-stack2\data\charts\META\2024-09-24.png,2024-08-27,2024-09-24
META,2024-09-25,D:\full-stack2\data\charts\META\2024-09-25.png,2024-08-28,2024-09-25
META,2024-09-26,D:\full-stack2\data\charts\META\2024-09-26.png,2024-08-29,2024-09-26
META,2024-09-27,D:\full-stack2\data\charts\META\2024-09-27.png,2024-08-30,2024-09-27
META,2024-09-30,D:\full-stack2\data\charts\META\2024-09-30.png,2024-09-03,2024-09-30
META,2024-10-01,D:\full-stack2\data\charts\META\2024-10-01.png,2024-09-04,2024-10-01
META,2024-10-02,D:\full-stack2\data\charts\META\2024-10-02.png,2024-09-05,2024-10-02
META,2024-10-03,D:\full-stack2\data\charts\META\2024-10-03.png,2024-09-06,2024-10-03
META,2024-10-04,D:\full-stack2\data\charts\META\2024-10-04.png,2024-09-09,2024-10-04
META,2024-10-07,D:\full-stack2\data\charts\META\2024-10-07.png,2024-09-10,2024-10-07
META,2024-10-08,D:\full-stack2\data\charts\META\2024-10-08.png,2024-09-11,2024-10-08
META,2024-10-09,D:\full-stack2\data\charts\META\2024-10-09.png,2024-09-12,2024-10-09
META,2024-10-10,D:\full-stack2\data\charts\META\2024-10-10.png,2024-09-13,2024-10-10
META,2024-10-11,D:\full-stack2\data\charts\META\2024-10-11.png,2024-09-16,2024-10-11
META,2024-10-14,D:\full-stack2\data\charts\META\2024-10-14.png,2024-09-17,2024-10-14
META,2024-10-15,D:\full-stack2\data\charts\META\2024-10-15.png,2024-09-18,2024-10-15
META,2024-10-16,D:\full-stack2\data\charts\META\2024-10-16.png,2024-09-19,2024-10-16
META,2024-10-17,D:\full-stack2\data\charts\META\2024-10-17.png,2024-09-20,2024-10-17
META,2024-10-18,D:\full-stack2\data\charts\META\2024-10-18.png,2024-09-23,2024-10-18
META,2024-10-21,D:\full-stack2\data\charts\META\2024-10-21.png,2024-09-24,2024-10-21
META,2024-10-22,D:\full-stack2\data\charts\META\2024-10-22.png,2024-09-25,2024-10-22
META,2024-10-23,D:\full-stack2\data\charts\META\2024-10-23.png,2024-09-26,2024-10-23
META,2024-10-24,D:\full-stack2\data\charts\META\2024-10-24.png,2024-09-27,2024-10-24
META,2024-10-25,D:\full-stack2\data\charts\META\2024-10-25.png,2024-09-30,2024-10-25
META,2024-10-28,D:\full-stack2\data\charts\META\2024-10-28.png,2024-10-01,2024-10-28
META,2024-10-29,D:\full-stack2\data\charts\META\2024-10-29.png,2024-10-02,2024-10-29
META,2024-10-30,D:\full-stack2\data\charts\META\2024-10-30.png,2024-10-03,2024-10-30
META,2024-10-31,D:\full-stack2\data\charts\META\2024-10-31.png,2024-10-04,2024-10-31
META,2024-11-01,D:\full-stack2\data\charts\META\2024-11-01.png,2024-10-07,2024-11-01
META,2024-11-04,D:\full-stack2\data\charts\META\2024-11-04.png,2024-10-08,2024-11-04
META,2024-11-05,D:\full-stack2\data\charts\META\2024-11-05.png,2024-10-09,2024-11-05
META,2024-11-06,D:\full-stack2\data\charts\META\2024-11-06.png,2024-10-10,2024-11-06
META,2024-11-07,D:\full-stack2\data\charts\META\2024-11-07.png,2024-10-11,2024-11-07
META,2024-11-08,D:\full-stack2\data\charts\META\2024-11-08.png,2024-10-14,2024-11-08
META,2024-11-11,D:\full-stack2\data\charts\META\2024-11-11.png,2024-10-15,2024-11-11
META,2024-11-12,D:\full-stack2\data\charts\META\2024-11-12.png,2024-10-16,2024-11-12
META,2024-11-13,D:\full-stack2\data\charts\META\2024-11-13.png,2024-10-17,2024-11-13
META,2024-11-14,D:\full-stack2\data\charts\META\2024-11-14.png,2024-10-18,2024-11-14
META,2024-11-15,D:\full-stack2\data\charts\META\2024-11-15.png,2024-10-21,2024-11-15
META,2024-11-18,D:\full-stack2\data\charts\META\2024-11-18.png,2024-10-22,2024-11-18
META,2024-11-19,D:\full-stack2\data\charts\META\2024-11-19.png,2024-10-23,2024-11-19
META,2024-11-20,D:\full-stack2\data\charts\META\2024-11-20.png,2024-10-24,2024-11-20
META,2024-11-21,D:\full-stack2\data\charts\META\2024-11-21.png,2024-10-25,2024-11-21
META,2024-11-22,D:\full-stack2\data\charts\META\2024-11-22.png,2024-10-28,2024-11-22
META,2024-11-25,D:\full-stack2\data\charts\META\2024-11-25.png,2024-10-29,2024-11-25
META,2024-11-26,D:\full-stack2\data\charts\META\2024-11-26.png,2024-10-30,2024-11-26
META,2024-11-27,D:\full-stack2\data\charts\META\2024-11-27.png,2024-10-31,2024-11-27
META,2024-11-29,D:\full-stack2\data\charts\META\2024-11-29.png,2024-11-01,2024-11-29
META,2024-12-02,D:\full-stack2\data\charts\META\2024-12-02.png,2024-11-04,2024-12-02
META,2024-12-03,D:\full-stack2\data\charts\META\2024-12-03.png,2024-11-05,2024-12-03
META,2024-12-04,D:\full-stack2\data\charts\META\2024-12-04.png,2024-11-06,2024-12-04
META,2024-12-05,D:\full-stack2\data\charts\META\2024-12-05.png,2024-11-07,2024-12-05
META,2024-12-06,D:\full-stack2\data\charts\META\2024-12-06.png,2024-11-08,2024-12-06
META,2024-12-09,D:\full-stack2\data\charts\META\2024-12-09.png,2024-11-11,2024-12-09
META,2024-12-10,D:\full-stack2\data\charts\META\2024-12-10.png,2024-11-12,2024-12-10
META,2024-12-11,D:\full-stack2\data\charts\META\2024-12-11.png,2024-11-13,2024-12-11
META,2024-12-12,D:\full-stack2\data\charts\META\2024-12-12.png,2024-11-14,2024-12-12
META,2024-12-13,D:\full-stack2\data\charts\META\2024-12-13.png,2024-11-15,2024-12-13
META,2024-12-16,D:\full-stack2\data\charts\META\2024-12-16.png,2024-11-18,2024-12-16
META,2024-12-17,D:\full-stack2\data\charts\META\2024-12-17.png,2024-11-19,2024-12-17
META,2024-12-18,D:\full-stack2\data\charts\META\2024-12-18.png,2024-11-20,2024-12-18
META,2024-12-19,D:\full-stack2\data\charts\META\2024-12-19.png,2024-11-21,2024-12-19
META,2024-12-20,D:\full-stack2\data\charts\META\2024-12-20.png,2024-11-22,2024-12-20
META,2024-12-23,D:\full-stack2\data\charts\META\2024-12-23.png,2024-11-25,2024-12-23
META,2024-12-24,D:\full-stack2\data\charts\META\2024-12-24.png,2024-11-26,2024-12-24
META,2024-12-26,D:\full-stack2\data\charts\META\2024-12-26.png,2024-11-27,2024-12-26
META,2024-12-27,D:\full-stack2\data\charts\META\2024-12-27.png,2024-11-29,2024-12-27
META,2024-12-30,D:\full-stack2\data\charts\META\2024-12-30.png,2024-12-02,2024-12-30
META,2024-12-31,D:\full-stack2\data\charts\META\2024-12-31.png,2024-12-03,2024-12-31
META,2025-01-02,D:\full-stack2\data\charts\META\2025-01-02.png,2024-12-04,2025-01-02
META,2025-01-03,D:\full-stack2\data\charts\META\2025-01-03.png,2024-12-05,2025-01-03
META,2025-01-06,D:\full-stack2\data\charts\META\2025-01-06.png,2024-12-06,2025-01-06
META,2025-01-07,D:\full-stack2\data\charts\META\2025-01-07.png,2024-12-09,2025-01-07
META,2025-01-08,D:\full-stack2\data\charts\META\2025-01-08.png,2024-12-10,2025-01-08
META,2025-01-10,D:\full-stack2\data\charts\META\2025-01-10.png,2024-12-11,2025-01-10
META,2025-01-13,D:\full-stack2\data\charts\META\2025-01-13.png,2024-12-12,2025-01-13
META,2025-01-14,D:\full-stack2\data\charts\META\2025-01-14.png,2024-12-13,2025-01-14
META,2025-01-15,D:\full-stack2\data\charts\META\2025-01-15.png,2024-12-16,2025-01-15
META,2025-01-16,D:\full-stack2\data\charts\META\2025-01-16.png,2024-12-17,2025-01-16
META,2025-01-17,D:\full-stack2\data\charts\META\2025-01-17.png,2024-12-18,2025-01-17
META,2025-01-21,D:\full-stack2\data\charts\META\2025-01-21.png,2024-12-19,2025-01-21
META,2025-01-22,D:\full-stack2\data\charts\META\2025-01-22.png,2024-12-20,2025-01-22
META,2025-01-23,D:\full-stack2\data\charts\META\2025-01-23.png,2024-12-23,2025-01-23
META,2025-01-24,D:\full-stack2\data\charts\META\2025-01-24.png,2024-12-24,2025-01-24
META,2025-01-27,D:\full-stack2\data\charts\META\2025-01-27.png,2024-12-26,2025-01-27
META,2025-01-28,D:\full-stack2\data\charts\META\2025-01-28.png,2024-12-27,2025-01-28
META,2025-01-29,D:\full-stack2\data\charts\META\2025-01-29.png,2024-12-30,2025-01-29
META,2025-01-30,D:\full-stack2\data\charts\META\2025-01-30.png,2024-12-31,2025-01-30
META,2025-01-31,D:\full-stack2\data\charts\META\2025-01-31.png,2025-01-02,2025-01-31
META,2025-02-03,D:\full-stack2\data\charts\META\2025-02-03.png,2025-01-03,2025-02-03
META,2025-02-04,D:\full-stack2\data\charts\META\2025-02-04.png,2025-01-06,2025-02-04
META,2025-02-05,D:\full-stack2\data\charts\META\2025-02-05.png,2025-01-07,2025-02-05
META,2025-02-06,D:\full-stack2\data\charts\META\2025-02-06.png,2025-01-08,2025-02-06
META,2025-02-07,D:\full-stack2\data\charts\META\2025-02-07.png,2025-01-10,2025-02-07
META,2025-02-10,D:\full-stack2\data\charts\META\2025-02-10.png,2025-01-13,2025-02-10
META,2025-02-11,D:\full-stack2\data\charts\META\2025-02-11.png,2025-01-14,2025-02-11
META,2025-02-12,D:\full-stack2\data\charts\META\2025-02-12.png,2025-01-15,2025-02-12
META,2025-02-13,D:\full-stack2\data\charts\META\2025-02-13.png,2025-01-16,2025-02-13
META,2025-02-14,D:\full-stack2\data\charts\META\2025-02-14.png,2025-01-17,2025-02-14
META,2025-02-18,D:\full-stack2\data\charts\META\2025-02-18.png,2025-01-21,2025-02-18
META,2025-02-19,D:\full-stack2\data\charts\META\2025-02-19.png,2025-01-22,2025-02-19
META,2025-02-20,D:\full-stack2\data\charts\META\2025-02-20.png,2025-01-23,2025-02-20
META,2025-02-21,D:\full-stack2\data\charts\META\2025-02-21.png,2025-01-24,2025-02-21
META,2025-02-24,D:\full-stack2\data\charts\META\2025-02-24.png,2025-01-27,2025-02-24
META,2025-02-25,D:\full-stack2\data\charts\META\2025-02-25.png,2025-01-28,2025-02-25
META,2025-02-26,D:\full-stack2\data\charts\META\2025-02-26.png,2025-01-29,2025-02-26
META,2025-02-27,D:\full-stack2\data\charts\META\2025-02-27.png,2025-01-30,2025-02-27
META,2025-02-28,D:\full-stack2\data\charts\META\2025-02-28.png,2025-01-31,2025-02-28
META,2025-03-03,D:\full-stack2\data\charts\META\2025-03-03.png,2025-02-03,2025-03-03
META,2025-03-04,D:\full-stack2\data\charts\META\2025-03-04.png,2025-02-04,2025-03-04
META,2025-03-05,D:\full-stack2\data\charts\META\2025-03-05.png,2025-02-05,2025-03-05
META,2025-03-06,D:\full-stack2\data\charts\META\2025-03-06.png,2025-02-06,2025-03-06
META,2025-03-07,D:\full-stack2\data\charts\META\2025-03-07.png,2025-02-07,2025-03-07
META,2025-03-10,D:\full-stack2\data\charts\META\2025-03-10.png,2025-02-10,2025-03-10
META,2025-03-11,D:\full-stack2\data\charts\META\2025-03-11.png,2025-02-11,2025-03-11
META,2025-03-12,D:\full-stack2\data\charts\META\2025-03-12.png,2025-02-12,2025-03-12
META,2025-03-13,D:\full-stack2\data\charts\META\2025-03-13.png,2025-02-13,2025-03-13
META,2025-03-14,D:\full-stack2\data\charts\META\2025-03-14.png,2025-02-14,2025-03-14
META,2025-03-17,D:\full-stack2\data\charts\META\2025-03-17.png,2025-02-18,2025-03-17
META,2025-03-18,D:\full-stack2\data\charts\META\2025-03-18.png,2025-02-19,2025-03-18
META,2025-03-19,D:\full-stack2\data\charts\META\2025-03-19.png,2025-02-20,2025-03-19
META,2025-03-20,D:\full-stack2\data\charts\META\2025-03-20.png,2025-02-21,2025-03-20
META,2025-03-21,D:\full-stack2\data\charts\META\2025-03-21.png,2025-02-24,2025-03-21
META,2025-03-24,D:\full-stack2\data\charts\META\2025-03-24.png,2025-02-25,2025-03-24
META,2025-03-25,D:\full-stack2\data\charts\META\2025-03-25.png,2025-02-26,2025-03-25
META,2025-03-26,D:\full-stack2\data\charts\META\2025-03-26.png,2025-02-27,2025-03-26
META,2025-03-27,D:\full-stack2\data\charts\META\2025-03-27.png,2025-02-28,2025-03-27
META,2025-03-28,D:\full-stack2\data\charts\META\2025-03-28.png,2025-03-03,2025-03-28
META,2025-03-31,D:\full-stack2\data\charts\META\2025-03-31.png,2025-03-04,2025-03-31
META,2025-04-01,D:\full-stack2\data\charts\META\2025-04-01.png,2025-03-05,2025-04-01
META,2025-04-02,D:\full-stack2\data\charts\META\2025-04-02.png,2025-03-06,2025-04-02
META,2025-04-03,D:\full-stack2\data\charts\META\2025-04-03.png,2025-03-07,2025-04-03
META,2025-04-04,D:\full-stack2\data\charts\META\2025-04-04.png,2025-03-10,2025-04-04
META,2025-04-07,D:\full-stack2\data\charts\META\2025-04-07.png,2025-03-11,2025-04-07
META,2025-04-08,D:\full-stack2\data\charts\META\2025-04-08.png,2025-03-12,2025-04-08
META,2025-04-09,D:\full-stack2\data\charts\META\2025-04-09.png,2025-03-13,2025-04-09
META,2025-04-10,D:\full-stack2\data\charts\META\2025-04-10.png,2025-03-14,2025-04-10
META,2025-04-11,D:\full-stack2\data\charts\META\2025-04-11.png,2025-03-17,2025-04-11
META,2025-04-14,D:\full-stack2\data\charts\META\2025-04-14.png,2025-03-18,2025-04-14
META,2025-04-15,D:\full-stack2\data\charts\META\2025-04-15.png,2025-03-19,2025-04-15
META,2025-04-16,D:\full-stack2\data\charts\META\2025-04-16.png,2025-03-20,2025-04-16
META,2025-04-17,D:\full-stack2\data\charts\META\2025-04-17.png,2025-03-21,2025-04-17
META,2025-04-21,D:\full-stack2\data\charts\META\2025-04-21.png,2025-03-24,2025-04-21
META,2025-04-22,D:\full-stack2\data\charts\META\2025-04-22.png,2025-03-25,2025-04-22
META,2025-04-23,D:\full-stack2\data\charts\META\2025-04-23.png,2025-03-26,2025-04-23
META,2025-04-24,D:\full-stack2\data\charts\META\2025-04-24.png,2025-03-27,2025-04-24
META,2025-04-25,D:\full-stack2\data\charts\META\2025-04-25.png,2025-03-28,2025-04-25
META,2025-04-28,D:\full-stack2\data\charts\META\2025-04-28.png,2025-03-31,2025-04-28
META,2025-04-29,D:\full-stack2\data\charts\META\2025-04-29.png,2025-04-01,2025-04-29
META,2025-04-30,D:\full-stack2\data\charts\META\2025-04-30.png,2025-04-02,2025-04-30
META,2025-05-01,D:\full-stack2\data\charts\META\2025-05-01.png,2025-04-03,2025-05-01
META,2025-05-02,D:\full-stack2\data\charts\META\2025-05-02.png,2025-04-04,2025-05-02
META,2025-05-05,D:\full-stack2\data\charts\META\2025-05-05.png,2025-04-07,2025-05-05
META,2025-05-06,D:\full-stack2\data\charts\META\2025-05-06.png,2025-04-08,2025-05-06
META,2025-05-07,D:\full-stack2\data\charts\META\2025-05-07.png,2025-04-09,2025-05-07
META,2025-05-08,D:\full-stack2\data\charts\META\2025-05-08.png,2025-04-10,2025-05-08
META,2025-05-09,D:\full-stack2\data\charts\META\2025-05-09.png,2025-04-11,2025-05-09
META,2025-05-12,D:\full-stack2\data\charts\META\2025-05-12.png,2025-04-14,2025-05-12
META,2025-05-13,D:\full-stack2\data\charts\META\2025-05-13.png,2025-04-15,2025-05-13
META,2025-05-14,D:\full-stack2\data\charts\META\2025-05-14.png,2025-04-16,2025-05-14
META,2025-05-15,D:\full-stack2\data\charts\META\2025-05-15.png,2025-04-17,2025-05-15
META,2025-05-16,D:\full-stack2\data\charts\META\2025-05-16.png,2025-04-21,2025-05-16
META,2025-05-19,D:\full-stack2\data\charts\META\2025-05-19.png,2025-04-22,2025-05-19
META,2025-05-20,D:\full-stack2\data\charts\META\2025-05-20.png,2025-04-23,2025-05-20
META,2025-05-21,D:\full-stack2\data\charts\META\2025-05-21.png,2025-04-24,2025-05-21
META,2025-05-22,D:\full-stack2\data\charts\META\2025-05-22.png,2025-04-25,2025-05-22
META,2025-05-23,D:\full-stack2\data\charts\META\2025-05-23.png,2025-04-28,2025-05-23
META,2025-05-27,D:\full-stack2\data\charts\META\2025-05-27.png,2025-04-29,2025-05-27
META,2025-05-28,D:\full-stack2\data\charts\META\2025-05-28.png,2025-04-30,2025-05-28
META,2025-05-29,D:\full-stack2\data\charts\META\2025-05-29.png,2025-05-01,2025-05-29
META,2025-05-30,D:\full-stack2\data\charts\META\2025-05-30.png,2025-05-02,2025-05-30
META,2025-06-02,D:\full-stack2\data\charts\META\2025-06-02.png,2025-05-05,2025-06-02
META,2025-06-03,D:\full-stack2\data\charts\META\2025-06-03.png,2025-05-06,2025-06-03
META,2025-06-04,D:\full-stack2\data\charts\META\2025-06-04.png,2025-05-07,2025-06-04
META,2025-06-05,D:\full-stack2\data\charts\META\2025-06-05.png,2025-05-08,2025-06-05
META,2025-06-06,D:\full-stack2\data\charts\META\2025-06-06.png,2025-05-09,2025-06-06
META,2025-06-09,D:\full-stack2\data\charts\META\2025-06-09.png,2025-05-12,2025-06-09
META,2025-06-10,D:\full-stack2\data\charts\META\2025-06-10.png,2025-05-13,2025-06-10
META,2025-06-11,D:\full-stack2\data\charts\META\2025-06-11.png,2025-05-14,2025-06-11
META,2025-06-12,D:\full-stack2\data\charts\META\2025-06-12.png,2025-05-15,2025-06-12
META,2025-06-13,D:\full-stack2\data\charts\META\2025-06-13.png,2025-05-16,2025-06-13
META,2025-06-16,D:\full-stack2\data\charts\META\2025-06-16.png,2025-05-19,2025-06-16
META,2025-06-17,D:\full-stack2\data\charts\META\2025-06-17.png,2025-05-20,2025-06-17
META,2025-06-18,D:\full-stack2\data\charts\META\2025-06-18.png,2025-05-21,2025-06-18
META,2025-06-20,D:\full-stack2\data\charts\META\2025-06-20.png,2025-05-22,2025-06-20
META,2025-06-23,D:\full-stack2\data\charts\META\2025-06-23.png,2025-05-23,2025-06-23
META,2025-06-24,D:\full-stack2\data\charts\META\2025-06-24.png,2025-05-27,2025-06-24
META,2025-06-25,D:\full-stack2\data\charts\META\2025-06-25.png,2025-05-28,2025-06-25
META,2025-06-26,D:\full-stack2\data\charts\META\2025-06-26.png,2025-05-29,2025-06-26
META,2025-06-27,D:\full-stack2\data\charts\META\2025-06-27.png,2025-05-30,2025-06-27
META,2025-06-30,D:\full-stack2\data\charts\META\2025-06-30.png,2025-06-02,2025-06-30
META,2025-07-01,D:\full-stack2\data\charts\META\2025-07-01.png,2025-06-03,2025-07-01
META,2025-07-02,D:\full-stack2\data\charts\META\2025-07-02.png,2025-06-04,2025-07-02
META,2025-07-03,D:\full-stack2\data\charts\META\2025-07-03.png,2025-06-05,2025-07-03
META,2025-07-07,D:\full-stack2\data\charts\META\2025-07-07.png,2025-06-06,2025-07-07
META,2025-07-08,D:\full-stack2\data\charts\META\2025-07-08.png,2025-06-09,2025-07-08
META,2025-07-09,D:\full-stack2\data\charts\META\2025-07-09.png,2025-06-10,2025-07-09
META,2025-07-10,D:\full-stack2\data\charts\META\2025-07-10.png,2025-06-11,2025-07-10
META,2025-07-11,D:\full-stack2\data\charts\META\2025-07-11.png,2025-06-12,2025-07-11
META,2025-07-14,D:\full-stack2\data\charts\META\2025-07-14.png,2025-06-13,2025-07-14
META,2025-07-15,D:\full-stack2\data\charts\META\2025-07-15.png,2025-06-16,2025-07-15
META,2025-07-16,D:\full-stack2\data\charts\META\2025-07-16.png,2025-06-17,2025-07-16
META,2025-07-17,D:\full-stack2\data\charts\META\2025-07-17.png,2025-06-18,2025-07-17
META,2025-07-18,D:\full-stack2\data\charts\META\2025-07-18.png,2025-06-20,2025-07-18
META,2025-07-21,D:\full-stack2\data\charts\META\2025-07-21.png,2025-06-23,2025-07-21
META,2025-07-22,D:\full-stack2\data\charts\META\2025-07-22.png,2025-06-24,2025-07-22
META,2025-07-23,D:\full-stack2\data\charts\META\2025-07-23.png,2025-06-25,2025-07-23
META,2025-07-24,D:\full-stack2\data\charts\META\2025-07-24.png,2025-06-26,2025-07-24
META,2025-07-25,D:\full-stack2\data\charts\META\2025-07-25.png,2025-06-27,2025-07-25
META,2025-07-28,D:\full-stack2\data\charts\META\2025-07-28.png,2025-06-30,2025-07-28
META,2025-07-29,D:\full-stack2\data\charts\META\2025-07-29.png,2025-07-01,2025-07-29
META,2025-07-30,D:\full-stack2\data\charts\META\2025-07-30.png,2025-07-02,2025-07-30
META,2025-07-31,D:\full-stack2\data\charts\META\2025-07-31.png,2025-07-03,2025-07-31
META,2025-08-01,D:\full-stack2\data\charts\META\2025-08-01.png,2025-07-07,2025-08-01
META,2025-08-04,D:\full-stack2\data\charts\META\2025-08-04.png,2025-07-08,2025-08-04
META,2025-08-05,D:\full-stack2\data\charts\META\2025-08-05.png,2025-07-09,2025-08-05
META,2025-08-06,D:\full-stack2\data\charts\META\2025-08-06.png,2025-07-10,2025-08-06
META,2025-08-07,D:\full-stack2\data\charts\META\2025-08-07.png,2025-07-11,2025-08-07
